0 0.7
0.1 0.49
0.2 0.343
0.3 0.2401
0.4 0.16807
0.5 0.117649
0.6 0.0823543
0.7 0.057648
0.8 0.0403536
0.9 0.0282475
1 0.0197733
1.1 0.0138413
1.2 0.0096889
1.3 0.00678223
1.4 0.00474756
1.5 0.00332329
1.6 0.00232631
1.7 0.00162841
1.8 0.00113989
1.9 0.000797923
2 0.000558546
2.1 0.000390982
2.2 0.000273687
2.3 0.000191581
2.4 0.000134107
2.5 9.38748e-05
2.6 6.57124e-05
2.7 4.59987e-05
2.8 3.21991e-05
2.9 2.25393e-05
3 1.57775e-05
